suite,task_id,scenario_id,model_id,init_id,track_id,track,n_success,n_total,fail_count,fail_rate,failure_type,x_dim,y_dim,T,q2,r2,inv_r2_db,mse_mean,mse_std,mse_sem,mse_ci95,mse_db_mean,mse_db_std,mse_db_sem,mse_db_ci95,rmse_mean,rmse_std,rmse_sem,rmse_ci95,timing_ms_per_step_mean,timing_ms_per_step_std,timing_ms_per_step_sem,timing_ms_per_step_ci95,recovery_k_mean,recovery_k_std,recovery_k_sem,recovery_k_ci95,nll_mean,nll_std,nll_sem,nll_ci95,train_time_s_mean,train_time_s_median,eval_time_s_mean,eval_time_s_median,adapt_time_s_mean,adapt_time_s_median,total_time_s_mean,total_time_s_median,train_updates_used_mean,train_updates_used_median,adapt_updates_used_mean,adapt_updates_used_median,adapt_updates_per_step_max_mean,adapt_updates_per_step_max_median,cache_enabled_rate,cache_hit_rate,train_skipped_rate,severity_r_scale_mean,t0_mean
full_compare,A_linear_full_compare_v0,5fe2d60fe970,adaptive_knet,untrained,frozen,frozen,2,2,0,0.0,,3,3,60,0.001,0.001,30.0,inf,nan,nan,nan,inf,nan,nan,nan,inf,nan,nan,nan,0.1052008757786401,0.0003393692665409822,0.0002399703096974334,0.0004703418070069695,,,,,,,,,,,0.40397136298997793,0.40397136298997793,,,0.40397136298997793,0.40397136298997793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full_compare,A_linear_full_compare_v0,5fe2d60fe970,kalmannet_tsp,untrained,frozen,frozen,2,2,0,0.0,,3,3,60,0.001,0.001,30.0,1046382387396608.0,1183167123091315.8,836625496014847.9,1639785972189101.8,147.98284188172988,6.739688583774013,4.765679500672163,9.340731821317439,28938312.508270975,20442918.41055262,14455326.235345075,28332439.421276346,0.10568038997386489,0.02585745518111384,0.018283981902792824,0.03583660452947394,,,,,,,,,,,0.4058126974996412,0.4058126974996412,,,0.4058126974996412,0.4058126974996412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full_compare,A_linear_full_compare_v0,5fe2d60fe970,maml_knet,untrained,frozen,frozen,2,2,0,0.0,,3,3,60,0.001,0.001,30.0,28149749499664.0,39809214445123.09,28149365487856.0,55172756356197.76,111.67423073293696,36.53024639703895,25.830784945761685,50.6283384936929,3761434.918645086,5291759.036929295,3741838.6994178984,7334003.85085908,0.0530367213552078,5.119711399735457e-05,3.6201826484710126e-05,7.095557991003185e-05,,,,,,,,,,,0.20366101000399794,0.20366101000399794,,,0.20366101000399794,0.20366101000399794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full_compare,A_linear_full_compare_v0,5fe2d60fe970,mb_kf_nominal,untrained,frozen,frozen,2,2,0,0.0,,3,3,60,0.001,0.001,30.0,0.0007004737271927297,3.2256333181628565e-06,2.28086719289422e-06,4.470499698072671e-06,-31.546104516004753,0.01999903276006285,0.014141451681812356,0.02771724529635222,0.026466429121820942,6.093820407951127e-05,4.308981733795215e-05,8.445604198238621e-05,0.05389836523666721,0.0026121108260694016,0.001847041278324468,0.0036202009055159574,,,,,,,,,,,0.20696972250880208,0.20696972250880208,,,0.20696972250880208,0.20696972250880208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full_compare,A_linear_full_compare_v0,5fe2d60fe970,mb_kf_oracle,untrained,frozen,frozen,2,2,0,0.0,,3,3,60,0.001,0.001,30.0,0.0007004737271927297,3.2256333181628565e-06,2.28086719289422e-06,4.470499698072671e-06,-31.546104516004753,0.01999903276006285,0.014141451681812356,0.02771724529635222,0.026466429121820942,6.093820407951127e-05,4.308981733795215e-05,8.445604198238621e-05,0.07247036380325274,0.03017693093775449,0.021338312501484318,0.04182309250290926,,,,,,,,,,,0.27828619700449053,0.27828619700449053,,,0.27828619700449053,0.27828619700449053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full_compare,C_shift_Rscale_full_compare_v0,931aa5e582bb,adaptive_knet,untrained,frozen,frozen,2,2,0,0.0,,3,3,80,0.001,0.001,30.0,inf,nan,nan,nan,inf,nan,nan,nan,inf,nan,nan,nan,0.1075252729492604,0.0015599906737229874,0.0011030799839772951,0.0021620367685954984,40.0,0.0,0.0,0.0,,,,,,,0.5505293975002132,0.5505293975002132,,,0.5505293975002132,0.5505293975002132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,40.0
full_compare,C_shift_Rscale_full_compare_v0,931aa5e582bb,kalmannet_tsp,untrained,frozen,frozen,2,2,0,0.0,,3,3,80,0.001,0.001,30.0,1.9292700321173314e+20,2.6239829979196247e+20,1.855436171547173e+20,3.6366548962324585e+20,197.2314387457108,12.089946246202365,8.548882974870537,16.755810630746254,11085780031.31953,11834904672.95198,8368541348.940704,16402341043.92378,0.08582882499865718,3.998854364750318e-05,2.8276170382923734e-05,5.542129395053052e-05,40.0,0.0,0.0,0.0,,,,,,,0.4394435839931248,0.4394435839931248,,,0.4394435839931248,0.4394435839931248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,40.0
full_compare,C_shift_Rscale_full_compare_v0,931aa5e582bb,maml_knet,untrained,frozen,frozen,2,2,0,0.0,,3,3,80,0.001,0.001,30.0,1.903077721448184e+26,2.6913583239145832e+26,1.9030777214428625e+26,3.730032334028011e+26,206.53258871617663,83.82365728807402,59.2722764922543,116.17366192481842,9754696873631.064,13795191992023.219,9754673805329.975,19119160658446.75,0.051715486915782094,0.00014802065193893042,0.00010466640674167138,0.0002051461572136759,40.0,0.0,0.0,0.0,,,,,,,0.2647832930088043,0.2647832930088043,,,0.2647832930088043,0.2647832930088043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,40.0
full_compare,C_shift_Rscale_full_compare_v0,931aa5e582bb,mb_kf_nominal,untrained,frozen,frozen,2,2,0,0.0,,3,3,80,0.001,0.001,30.0,0.0025232217740267515,1.6779714063399686e-06,1.1865049600601196e-06,2.3255497217178344e-06,-25.980446242902886,0.0028881083057316907,0.002042200967784069,0.004002713896856775,0.05023167959110034,1.67023223192918e-05,1.1810325373534656e-05,2.3148237732127925e-05,0.051878511621339385,0.0008578772767018856,0.0006066108397817515,0.0011889572459722329,40.0,0.0,0.0,0.0,,,,,,,0.26561797950125765,0.26561797950125765,,,0.26561797950125765,0.26561797950125765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,40.0
full_compare,C_shift_Rscale_full_compare_v0,931aa5e582bb,mb_kf_oracle,untrained,frozen,frozen,2,2,0,0.0,,3,3,80,0.001,0.001,30.0,0.0015783607959747314,3.356123912419633e-05,2.373137976974249e-05,4.651350434869528e-05,-28.01842809770336,0.09235251837038944,0.06530309199935756,0.12799406031874083,0.039727466416612726,0.00042239339871623783,0.0002986772365606849,0.0005854073836589424,0.049678194039870505,0.0004683542494823321,0.00033117646580649307,0.0006491058729807264,40.0,0.0,0.0,0.0,,,,,,,0.254352353484137,0.254352353484137,,,0.254352353484137,0.254352353484137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,40.0
full_compare,C_shift_Rscale_full_compare_v0,deb9e2c1a66d,adaptive_knet,unknown,budgeted,budgeted,0,2,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,C_shift_Rscale_full_compare_v0,deb9e2c1a66d,adaptive_knet,unknown,frozen,frozen,0,2,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,C_shift_Rscale_full_compare_v0,deb9e2c1a66d,kalmannet_tsp,unknown,budgeted,budgeted,0,2,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,C_shift_Rscale_full_compare_v0,deb9e2c1a66d,kalmannet_tsp,unknown,frozen,frozen,0,2,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,C_shift_Rscale_full_compare_v0,deb9e2c1a66d,maml_knet,unknown,budgeted,budgeted,0,2,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,C_shift_Rscale_full_compare_v0,deb9e2c1a66d,maml_knet,unknown,frozen,frozen,0,2,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,C_shift_Rscale_full_compare_v0,deb9e2c1a66d,mb_kf_nominal,unknown,budgeted,budgeted,0,2,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,C_shift_Rscale_full_compare_v0,deb9e2c1a66d,mb_kf_nominal,unknown,frozen,frozen,0,2,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,C_shift_Rscale_full_compare_v0,deb9e2c1a66d,mb_kf_oracle,unknown,budgeted,budgeted,0,2,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,C_shift_Rscale_full_compare_v0,deb9e2c1a66d,mb_kf_oracle,unknown,frozen,frozen,0,2,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,TG5_lorenz_Jmismatch_full_compare_v0,4f36db7ba21d,adaptive_knet,unknown,budgeted,budgeted,0,2,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,TG5_lorenz_Jmismatch_full_compare_v0,4f36db7ba21d,adaptive_knet,unknown,frozen,frozen,0,2,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,TG5_lorenz_Jmismatch_full_compare_v0,4f36db7ba21d,kalmannet_tsp,unknown,budgeted,budgeted,0,2,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,TG5_lorenz_Jmismatch_full_compare_v0,4f36db7ba21d,kalmannet_tsp,unknown,frozen,frozen,0,2,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,TG5_lorenz_Jmismatch_full_compare_v0,4f36db7ba21d,maml_knet,unknown,budgeted,budgeted,0,2,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,TG5_lorenz_Jmismatch_full_compare_v0,4f36db7ba21d,maml_knet,unknown,frozen,frozen,0,2,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,TG5_lorenz_Jmismatch_full_compare_v0,4f36db7ba21d,mb_kf_nominal,unknown,budgeted,budgeted,0,2,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,TG5_lorenz_Jmismatch_full_compare_v0,4f36db7ba21d,mb_kf_nominal,unknown,frozen,frozen,0,2,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,TG5_lorenz_Jmismatch_full_compare_v0,4f36db7ba21d,mb_kf_oracle,unknown,budgeted,budgeted,0,2,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,TG5_lorenz_Jmismatch_full_compare_v0,4f36db7ba21d,mb_kf_oracle,unknown,frozen,frozen,0,2,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,TG5_lorenz_Jmismatch_full_compare_v0,5dfca19c7755,adaptive_knet,untrained,frozen,frozen,2,2,0,0.0,,3,3,120,1e-05,0.001,30.0,3.172548894008691e+29,4.486661673197009e+29,3.1725488940073865e+29,6.2181958322544775e+29,234.58852334343078,89.7118533449921,63.43585985305696,124.33428531199164,398280791052551.2,563253585659999.2,398280429947823.4,780629642697733.8,0.10243523977919722,0.0005093149273896472,0.0003601400389167536,0.0007058744762768371,,,,,,,,,,,0.7867026415042346,0.7867026415042346,,,0.7867026415042346,0.7867026415042346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full_compare,TG5_lorenz_Jmismatch_full_compare_v0,5dfca19c7755,kalmannet_tsp,untrained,frozen,frozen,2,2,0,0.0,,3,3,120,1e-05,0.001,30.0,4.173301980063488e+16,5.901939213167636e+16,4.173301239781632e+16,8.179670429971998e+16,133.95453436835714,49.86596685981607,35.26056331699959,69.11070410131919,144495461.98937517,204225763.62991965,144409422.35571715,283042467.8172056,0.08707057044337792,3.803277016026122e-05,2.6893229687630082e-05,5.271073018775496e-05,,,,,,,,,,,0.6687019810051424,0.6687019810051424,,,0.6687019810051424,0.6687019810051424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full_compare,TG5_lorenz_Jmismatch_full_compare_v0,5dfca19c7755,maml_knet,untrained,frozen,frozen,2,2,0,0.0,,3,3,120,1e-05,0.001,30.0,2903098083246080.0,3200609363832564.0,2263172585095168.0,4435818266786529.0,152.59653285469687,6.41379608203417,4.5352387027540715,8.889067857397979,48586761.47953063,32937051.84673571,23290012.713119715,45648424.91771464,0.052122715235706586,0.0005137535859718305,0.00036327864449958724,0.000712026143219191,,,,,,,,,,,0.4003024530102266,0.4003024530102266,,,0.4003024530102266,0.4003024530102266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full_compare,TG5_lorenz_Jmismatch_full_compare_v0,5dfca19c7755,mb_kf_nominal,untrained,frozen,frozen,2,2,0,0.0,,3,3,120,1e-05,0.001,30.0,16.728495597839355,0.33620237599830893,0.2377309799194336,0.4659527206420898,12.234130276727857,0.08728858271452913,0.061722348757606404,0.12097580356490856,4.089945103320865,0.04110108662892854,0.02906285706945111,0.05696319985612417,0.050159242708029225,0.000725739599016362,0.0005131753918400754,0.0010058237680065478,,,,,,,,,,,0.3852229839976644,0.3852229839976644,,,0.3852229839976644,0.3852229839976644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full_compare,TG5_lorenz_Jmismatch_full_compare_v0,5dfca19c7755,mb_kf_oracle,untrained,frozen,frozen,2,2,0,0.0,,3,3,120,1e-05,0.001,30.0,16.728495597839355,0.33620237599830893,0.2377309799194336,0.4659527206420898,12.234130276727857,0.08728858271452913,0.061722348757606404,0.12097580356490856,4.089945103320865,0.04110108662892854,0.02906285706945111,0.05696319985612417,0.05032229218689584,0.00018402711687665318,0.0001301268222656908,0.00025504857164075395,,,,,,,,,,,0.38647520399536006,0.38647520399536006,,,0.38647520399536006,0.38647520399536006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full_compare,TG5_lorenz_fullinfo_full_compare_v0,9b73c2c34457,adaptive_knet,untrained,frozen,frozen,2,2,0,0.0,,3,3,60,1e-05,0.001,30.0,38367003521536.0,54251704808051.44,38361748360703.99,75189026786979.83,118.0277207286091,29.4465576669799,20.821860608922208,40.81084679348753,4415993.721998056,6142638.353152454,4343501.233890667,8513262.418425707,0.1061853256487666,0.0003842681590454189,0.0002717186210550865,0.0005325684972679695,,,,,,,,,,,0.4077516504912637,0.4077516504912637,,,0.4077516504912637,0.4077516504912637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full_compare,TG5_lorenz_fullinfo_full_compare_v0,9b73c2c34457,kalmannet_tsp,untrained,frozen,frozen,2,2,0,0.0,,3,3,60,1e-05,0.001,30.0,165705636.18652344,234331063.17468998,165697083.81347653,324766284.274414,62.2622135236861,32.443964295853895,22.94134716217252,44.965040437858136,9148.474410960252,12807.111472812976,9055.995369838087,17749.75092488265,0.08765879687189226,0.0002629527543675652,0.0001859356757449859,0.00036443392446017237,,,,,,,,,,,0.3366097799880663,0.3366097799880663,,,0.3366097799880663,0.3366097799880663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full_compare,TG5_lorenz_fullinfo_full_compare_v0,9b73c2c34457,maml_knet,untrained,frozen,frozen,2,2,0,0.0,,3,3,60,1e-05,0.001,30.0,4530963.75,472892.155607518,334385.25,655395.09,66.5500467486944,0.4540944085105877,0.3210932355567308,0.6293427416911924,2127.154417651809,111.15604764828242,78.59919506199549,154.05442232151114,0.053064151954155626,0.0016643472523431792,0.0011768712283810598,0.0023066676076268773,,,,,,,,,,,0.20376634350395761,0.20376634350395761,,,0.20376634350395761,0.20376634350395761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full_compare,TG5_lorenz_fullinfo_full_compare_v0,9b73c2c34457,mb_kf_nominal,untrained,frozen,frozen,2,2,0,0.0,,3,3,60,1e-05,0.001,30.0,23.37368679046631,0.2635965058307739,0.1863908767700195,0.36532611846923824,13.687134111333174,0.048978552526455374,0.034633066624158104,0.06788081058334988,4.834595660053436,0.027261484141142742,0.019276780301411556,0.03778248939076665,0.05086845351722029,0.00017235819910239771,0.00012187565137840653,0.0002388762767016768,,,,,,,,,,,0.1953348615061259,0.1953348615061259,,,0.1953348615061259,0.1953348615061259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full_compare,TG5_lorenz_fullinfo_full_compare_v0,9b73c2c34457,mb_kf_oracle,untrained,frozen,frozen,2,2,0,0.0,,3,3,60,1e-05,0.001,30.0,23.37368679046631,0.2635965058307739,0.1863908767700195,0.36532611846923824,13.687134111333174,0.048978552526455374,0.034633066624158104,0.06788081058334988,4.834595660053436,0.027261484141142742,0.019276780301411556,0.03778248939076665,0.052741824739162745,0.003878537414943549,0.0027425401071923257,0.005375378610096958,,,,,,,,,,,0.20252860699838493,0.20252860699838493,,,0.20252860699838493,0.20252860699838493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full_compare,TG5_lorenz_fullinfo_full_compare_v0,cec674b94580,adaptive_knet,unknown,budgeted,budgeted,0,2,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,TG5_lorenz_fullinfo_full_compare_v0,cec674b94580,adaptive_knet,unknown,frozen,frozen,0,2,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,TG5_lorenz_fullinfo_full_compare_v0,cec674b94580,kalmannet_tsp,unknown,budgeted,budgeted,0,2,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,TG5_lorenz_fullinfo_full_compare_v0,cec674b94580,kalmannet_tsp,unknown,frozen,frozen,0,2,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,TG5_lorenz_fullinfo_full_compare_v0,cec674b94580,maml_knet,unknown,budgeted,budgeted,0,2,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,TG5_lorenz_fullinfo_full_compare_v0,cec674b94580,maml_knet,unknown,frozen,frozen,0,2,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,TG5_lorenz_fullinfo_full_compare_v0,cec674b94580,mb_kf_nominal,unknown,budgeted,budgeted,0,2,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,TG5_lorenz_fullinfo_full_compare_v0,cec674b94580,mb_kf_nominal,unknown,frozen,frozen,0,2,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,TG5_lorenz_fullinfo_full_compare_v0,cec674b94580,mb_kf_oracle,unknown,budgeted,budgeted,0,2,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,TG5_lorenz_fullinfo_full_compare_v0,cec674b94580,mb_kf_oracle,unknown,frozen,frozen,0,2,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
