suite,task_id,scenario_id,model_id,seed,init_id,track_id,track,status,failure_type,failure_stage,mse,mse_db,rmse,x_dim,y_dim,T,q2,r2,inv_r2_db,nll,recovery_k,t0,severity_r_scale,timing_ms_per_step,train_time_s,eval_time_s,adapt_time_s,total_time_s,train_updates_used,adapt_updates_used,adapt_updates_per_step_max,train_max_updates,adapt_max_updates,adapt_max_updates_per_step,cache_enabled,cache_hit,train_skipped,cache_key,run_dir,error
full_compare,A_linear_full_compare_v0,1f52a2740a4e,kalmannet_tsp,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,A_linear_full_compare_v0,1f52a2740a4e,kalmannet_tsp,1,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,A_linear_full_compare_v0,1f52a2740a4e,kalmannet_tsp,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,A_linear_full_compare_v0,1f52a2740a4e,kalmannet_tsp,1,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,A_linear_full_compare_v0,5fe2d60fe970,kalmannet_tsp,0,untrained,frozen,frozen,ok,io_error,data_loading,209757008822272.0,143.21716481262274,14482990.327355467,3,3,60,0.001,0.001,30.0,,,,,0.024517850783922768,,0.09414854701026343,,0.09414854701026343,0,0,0,200,0,0,False,False,False,,/home/xynus/bench/runs/full_compare/A_linear_full_compare_v0/kalmannet_tsp/frozen/seed_0/scenario_5fe2d60fe970,missing_data: expected test split at /home/xynus/bench/bench_data_cache/full_compare/A_linear_full_compare_v0/scenario_5fe2d60fe970/seed_0/test.npz
full_compare,A_linear_full_compare_v0,5fe2d60fe970,kalmannet_tsp,1,untrained,frozen,frozen,ok,io_error,data_loading,1883001709395968.0,152.74850714270994,43393567.603919916,3,3,60,0.001,0.001,30.0,,,,,0.028052876564288454,,0.10772304600686766,,0.10772304600686766,0,0,0,200,0,0,False,False,False,,/home/xynus/bench/runs/full_compare/A_linear_full_compare_v0/kalmannet_tsp/frozen/seed_1/scenario_5fe2d60fe970,missing_data: expected test split at /home/xynus/bench/bench_data_cache/full_compare/A_linear_full_compare_v0/scenario_5fe2d60fe970/seed_1/test.npz
full_compare,A_linear_full_compare_v0,5fe2d60fe970,maml_knet,0,trained,budgeted,budgeted,failed,train_nan,train,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,/home/xynus/bench/runs/full_compare/A_linear_full_compare_v0/maml_knet/budgeted/seed_0/scenario_5fe2d60fe970/init_trained,FloatingPointError: train_nan: all sampled meta-tasks produced non-finite losses.
full_compare,A_linear_full_compare_v0,5fe2d60fe970,maml_knet,0,trained,frozen,frozen,failed,train_nan,train,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,/home/xynus/bench/runs/full_compare/A_linear_full_compare_v0/maml_knet/frozen/seed_0/scenario_5fe2d60fe970/init_trained,FloatingPointError: train_nan: all sampled meta-tasks produced non-finite losses.
full_compare,A_linear_full_compare_v0,1f52a2740a4e,maml_knet,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,A_linear_full_compare_v0,1f52a2740a4e,maml_knet,1,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,A_linear_full_compare_v0,1f52a2740a4e,maml_knet,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,A_linear_full_compare_v0,1f52a2740a4e,maml_knet,1,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,A_linear_full_compare_v0,5fe2d60fe970,maml_knet,0,untrained,frozen,frozen,ok,io_error,data_loading,383804416.0,85.84109967359845,19590.926879553197,3,3,60,0.001,0.001,30.0,,,,,0.013824671873408079,,0.05308673999388702,,0.05308673999388702,0,0,0,200,0,0,False,False,False,,/home/xynus/bench/runs/full_compare/A_linear_full_compare_v0/maml_knet/frozen/seed_0/scenario_5fe2d60fe970,missing_data: expected test split at /home/xynus/bench/bench_data_cache/full_compare/A_linear_full_compare_v0/scenario_5fe2d60fe970/seed_0/test.npz
full_compare,A_linear_full_compare_v0,5fe2d60fe970,maml_knet,1,untrained,frozen,frozen,ok,io_error,data_loading,56290529247232.0,137.5043533194448,7502701.46328854,3,3,60,0.001,0.001,30.0,,,,,0.015093246095905974,,0.057958065008278936,,0.057958065008278936,0,0,0,200,0,0,False,False,False,,/home/xynus/bench/runs/full_compare/A_linear_full_compare_v0/maml_knet/frozen/seed_1/scenario_5fe2d60fe970,missing_data: expected test split at /home/xynus/bench/bench_data_cache/full_compare/A_linear_full_compare_v0/scenario_5fe2d60fe970/seed_1/test.npz
full_compare,A_linear_full_compare_v0,5fe2d60fe970,mb_kf_nominal,0,trained,budgeted,budgeted,ok,,,0.0006981927435845137,-31.560246691820815,0.02642333710159475,3,3,60,0.001,0.001,30.0,,,,,0.005885805990146764,,0.022601495002163574,,0.022601495002163574,0,0,0,200,40,1,True,True,True,9d88b6e004ecc04bd021c315,/home/xynus/bench/runs/full_compare/A_linear_full_compare_v0/mb_kf_nominal/budgeted/seed_0/scenario_5fe2d60fe970/init_trained,
full_compare,A_linear_full_compare_v0,5fe2d60fe970,mb_kf_nominal,0,trained,frozen,frozen,failed,policy_violation,runner,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,/home/xynus/bench/runs/full_compare/A_linear_full_compare_v0/mb_kf_nominal/frozen/seed_0/scenario_5fe2d60fe970/init_trained,RuntimeError: policy_violation: trained plan requires positive train_updates_used unless train_skipped=true.
full_compare,A_linear_full_compare_v0,1f52a2740a4e,mb_kf_nominal,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,A_linear_full_compare_v0,1f52a2740a4e,mb_kf_nominal,1,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,A_linear_full_compare_v0,1f52a2740a4e,mb_kf_nominal,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,A_linear_full_compare_v0,1f52a2740a4e,mb_kf_nominal,1,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,A_linear_full_compare_v0,5fe2d60fe970,mb_kf_nominal,0,untrained,frozen,frozen,ok,io_error,data_loading,0.0006981927435845137,-31.560246691820815,0.02642333710159475,3,3,60,0.001,0.001,30.0,,,,,0.005231302346449714,,0.020088201010366902,,0.020088201010366902,0,0,0,200,0,0,False,False,False,,/home/xynus/bench/runs/full_compare/A_linear_full_compare_v0/mb_kf_nominal/frozen/seed_0/scenario_5fe2d60fe970,missing_data: expected test split at /home/xynus/bench/bench_data_cache/full_compare/A_linear_full_compare_v0/scenario_5fe2d60fe970/seed_0/test.npz
full_compare,A_linear_full_compare_v0,5fe2d60fe970,mb_kf_nominal,1,untrained,frozen,frozen,ok,io_error,data_loading,0.0007027551182545722,-31.531959826872622,0.026509528819927602,3,3,60,0.001,0.001,30.0,,,,,0.004808025785981347,,0.018462819018168375,,0.018462819018168375,0,0,0,200,0,0,False,False,False,,/home/xynus/bench/runs/full_compare/A_linear_full_compare_v0/mb_kf_nominal/frozen/seed_1/scenario_5fe2d60fe970,missing_data: expected test split at /home/xynus/bench/bench_data_cache/full_compare/A_linear_full_compare_v0/scenario_5fe2d60fe970/seed_1/test.npz
full_compare,A_linear_full_compare_v0,5fe2d60fe970,mb_kf_oracle,0,trained,budgeted,budgeted,ok,,,0.0006981927435845137,-31.560246691820815,0.02642333710159475,3,3,60,0.001,0.001,30.0,,,,,0.005635171874018852,,0.02163905999623239,,0.02163905999623239,0,0,0,200,40,1,True,True,True,741116d62b07d8173b177e28,/home/xynus/bench/runs/full_compare/A_linear_full_compare_v0/mb_kf_oracle/budgeted/seed_0/scenario_5fe2d60fe970/init_trained,
full_compare,A_linear_full_compare_v0,5fe2d60fe970,mb_kf_oracle,0,trained,frozen,frozen,failed,policy_violation,runner,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,/home/xynus/bench/runs/full_compare/A_linear_full_compare_v0/mb_kf_oracle/frozen/seed_0/scenario_5fe2d60fe970/init_trained,RuntimeError: policy_violation: trained plan requires positive train_updates_used unless train_skipped=true.
full_compare,A_linear_full_compare_v0,1f52a2740a4e,mb_kf_oracle,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,A_linear_full_compare_v0,1f52a2740a4e,mb_kf_oracle,1,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,A_linear_full_compare_v0,1f52a2740a4e,mb_kf_oracle,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,A_linear_full_compare_v0,1f52a2740a4e,mb_kf_oracle,1,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,A_linear_full_compare_v0,5fe2d60fe970,mb_kf_oracle,0,untrained,frozen,frozen,ok,io_error,data_loading,0.0006981927435845137,-31.560246691820815,0.02642333710159475,3,3,60,0.001,0.001,30.0,,,,,0.005287678383562404,,0.02030468499287963,,0.02030468499287963,0,0,0,200,0,0,False,False,False,,/home/xynus/bench/runs/full_compare/A_linear_full_compare_v0/mb_kf_oracle/frozen/seed_0/scenario_5fe2d60fe970,missing_data: expected test split at /home/xynus/bench/bench_data_cache/full_compare/A_linear_full_compare_v0/scenario_5fe2d60fe970/seed_0/test.npz
full_compare,A_linear_full_compare_v0,5fe2d60fe970,mb_kf_oracle,1,untrained,frozen,frozen,ok,io_error,data_loading,0.0007027551182545722,-31.531959826872622,0.026509528819927602,3,3,60,0.001,0.001,30.0,,,,,0.004976484895754159,,0.01910970199969597,,0.01910970199969597,0,0,0,200,0,0,False,False,False,,/home/xynus/bench/runs/full_compare/A_linear_full_compare_v0/mb_kf_oracle/frozen/seed_1/scenario_5fe2d60fe970,missing_data: expected test split at /home/xynus/bench/bench_data_cache/full_compare/A_linear_full_compare_v0/scenario_5fe2d60fe970/seed_1/test.npz
full_compare,C_shift_Rscale_full_compare_v0,931aa5e582bb,adaptive_knet,0,trained,budgeted,budgeted,ok,,,9.960142373856365e+26,269.9826554642955,31559693239726.47,3,3,80,0.001,0.001,30.0,,40.0,40,,0.024179111522926178,,0.12379705099738203,,0.12379705099738203,0,40,1,200,40,1,True,True,True,be191c7d5617249a59f8a1cf,/home/xynus/bench/runs/full_compare/C_shift_Rscale_full_compare_v0/adaptive_knet/budgeted/seed_0/scenario_931aa5e582bb/init_trained,
full_compare,C_shift_Rscale_full_compare_v0,931aa5e582bb,adaptive_knet,0,trained,frozen,frozen,ok,,,2.3342884198415834e+28,283.6815451555124,152783782511154.75,3,3,80,0.001,0.001,30.0,,40.0,40,,0.02570024668102633,,0.1315852630068548,,0.1315852630068548,200,0,0,200,0,0,True,False,False,be191c7d5617249a59f8a1cf,/home/xynus/bench/runs/full_compare/C_shift_Rscale_full_compare_v0/adaptive_knet/frozen/seed_0/scenario_931aa5e582bb/init_trained,
full_compare,C_shift_Rscale_full_compare_v0,deb9e2c1a66d,adaptive_knet,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,C_shift_Rscale_full_compare_v0,deb9e2c1a66d,adaptive_knet,1,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,C_shift_Rscale_full_compare_v0,deb9e2c1a66d,adaptive_knet,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,C_shift_Rscale_full_compare_v0,deb9e2c1a66d,adaptive_knet,1,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,C_shift_Rscale_full_compare_v0,931aa5e582bb,adaptive_knet,0,untrained,frozen,frozen,ok,io_error,data_loading,2.3344629112831254e+28,283.6818697847971,152789492808999.3,3,3,80,0.001,0.001,30.0,,40.0,40,,0.023900445512481383,,0.12237028102390468,,0.12237028102390468,0,0,0,200,0,0,False,False,False,,/home/xynus/bench/runs/full_compare/C_shift_Rscale_full_compare_v0/adaptive_knet/frozen/seed_0/scenario_931aa5e582bb,missing_data: expected test split at /home/xynus/bench/bench_data_cache/full_compare/C_shift_Rscale_full_compare_v0/scenario_931aa5e582bb/seed_0/test.npz
full_compare,C_shift_Rscale_full_compare_v0,931aa5e582bb,adaptive_knet,1,untrained,frozen,frozen,ok,io_error,data_loading,inf,inf,inf,3,3,80,0.001,0.001,30.0,,40.0,40,,0.028797421879289686,,0.1474428000219632,,0.1474428000219632,0,0,0,200,0,0,False,False,False,,/home/xynus/bench/runs/full_compare/C_shift_Rscale_full_compare_v0/adaptive_knet/frozen/seed_1/scenario_931aa5e582bb,missing_data: expected test split at /home/xynus/bench/bench_data_cache/full_compare/C_shift_Rscale_full_compare_v0/scenario_931aa5e582bb/seed_1/test.npz
full_compare,C_shift_Rscale_full_compare_v0,931aa5e582bb,kalmannet_tsp,0,trained,budgeted,budgeted,ok,,,512446758912.0,117.09648750680293,715853.8670091822,3,3,80,0.001,0.001,30.0,,40.0,40,,0.025549199415308976,,0.13081190100638196,,0.13081190100638196,0,0,0,200,40,1,True,True,True,eecb12c62b889d5a6099ea37,/home/xynus/bench/runs/full_compare/C_shift_Rscale_full_compare_v0/kalmannet_tsp/budgeted/seed_0/scenario_931aa5e582bb/init_trained,
full_compare,C_shift_Rscale_full_compare_v0,931aa5e582bb,kalmannet_tsp,0,trained,frozen,frozen,ok,,,512446758912.0,117.09648750680293,715853.8670091822,3,3,80,0.001,0.001,30.0,,40.0,40,,0.029964111524805048,,0.15341625100700185,,0.15341625100700185,200,0,0,200,0,0,True,False,False,eecb12c62b889d5a6099ea37,/home/xynus/bench/runs/full_compare/C_shift_Rscale_full_compare_v0/kalmannet_tsp/frozen/seed_0/scenario_931aa5e582bb/init_trained,
full_compare,C_shift_Rscale_full_compare_v0,deb9e2c1a66d,kalmannet_tsp,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,C_shift_Rscale_full_compare_v0,deb9e2c1a66d,kalmannet_tsp,1,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,C_shift_Rscale_full_compare_v0,deb9e2c1a66d,kalmannet_tsp,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,C_shift_Rscale_full_compare_v0,deb9e2c1a66d,kalmannet_tsp,1,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,C_shift_Rscale_full_compare_v0,931aa5e582bb,kalmannet_tsp,0,untrained,frozen,frozen,ok,io_error,data_loading,7.383393203841401e+18,188.68255997463694,2717239997.468277,3,3,80,0.001,0.001,30.0,,40.0,40,,0.026082584963660338,,0.13354283501394093,,0.13354283501394093,0,0,0,200,0,0,False,False,False,,/home/xynus/bench/runs/full_compare/C_shift_Rscale_full_compare_v0/kalmannet_tsp/frozen/seed_0/scenario_931aa5e582bb,missing_data: expected test split at /home/xynus/bench/bench_data_cache/full_compare/C_shift_Rscale_full_compare_v0/scenario_931aa5e582bb/seed_0/test.npz
full_compare,C_shift_Rscale_full_compare_v0,931aa5e582bb,kalmannet_tsp,1,untrained,frozen,frozen,ok,io_error,data_loading,3.7846935372905526e+20,205.78030718591148,19454288826.093212,3,3,80,0.001,0.001,30.0,,40.0,40,,0.02419770175947633,,0.12389223300851882,,0.12389223300851882,0,0,0,200,0,0,False,False,False,,/home/xynus/bench/runs/full_compare/C_shift_Rscale_full_compare_v0/kalmannet_tsp/frozen/seed_1/scenario_931aa5e582bb,missing_data: expected test split at /home/xynus/bench/bench_data_cache/full_compare/C_shift_Rscale_full_compare_v0/scenario_931aa5e582bb/seed_1/test.npz
full_compare,C_shift_Rscale_full_compare_v0,931aa5e582bb,maml_knet,0,trained,budgeted,budgeted,failed,train_nan,train,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,/home/xynus/bench/runs/full_compare/C_shift_Rscale_full_compare_v0/maml_knet/budgeted/seed_0/scenario_931aa5e582bb/init_trained,FloatingPointError: train_nan: all sampled meta-tasks produced non-finite losses.
full_compare,C_shift_Rscale_full_compare_v0,931aa5e582bb,maml_knet,0,trained,frozen,frozen,failed,train_nan,train,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,/home/xynus/bench/runs/full_compare/C_shift_Rscale_full_compare_v0/maml_knet/frozen/seed_0/scenario_931aa5e582bb/init_trained,FloatingPointError: train_nan: all sampled meta-tasks produced non-finite losses.
full_compare,C_shift_Rscale_full_compare_v0,deb9e2c1a66d,maml_knet,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,C_shift_Rscale_full_compare_v0,deb9e2c1a66d,maml_knet,1,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,C_shift_Rscale_full_compare_v0,deb9e2c1a66d,maml_knet,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,C_shift_Rscale_full_compare_v0,deb9e2c1a66d,maml_knet,1,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,C_shift_Rscale_full_compare_v0,931aa5e582bb,maml_knet,0,untrained,frozen,frozen,ok,io_error,data_loading,16491760058368.0,132.17267007545473,4061004.8089565225,3,3,80,0.001,0.001,30.0,,40.0,40,,0.013372778511211436,,0.06846862597740255,,0.06846862597740255,0,0,0,200,0,0,False,False,False,,/home/xynus/bench/runs/full_compare/C_shift_Rscale_full_compare_v0/maml_knet/frozen/seed_0/scenario_931aa5e582bb,missing_data: expected test split at /home/xynus/bench/bench_data_cache/full_compare/C_shift_Rscale_full_compare_v0/scenario_931aa5e582bb/seed_0/test.npz
full_compare,C_shift_Rscale_full_compare_v0,931aa5e582bb,maml_knet,1,untrained,frozen,frozen,ok,io_error,data_loading,3.808505189151156e+26,265.80754551663205,19515391846312.375,3,3,80,0.001,0.001,30.0,,40.0,40,,0.013721329105464974,,0.07025320501998067,,0.07025320501998067,0,0,0,200,0,0,False,False,False,,/home/xynus/bench/runs/full_compare/C_shift_Rscale_full_compare_v0/maml_knet/frozen/seed_1/scenario_931aa5e582bb,missing_data: expected test split at /home/xynus/bench/bench_data_cache/full_compare/C_shift_Rscale_full_compare_v0/scenario_931aa5e582bb/seed_1/test.npz
full_compare,C_shift_Rscale_full_compare_v0,931aa5e582bb,mb_kf_nominal,0,trained,budgeted,budgeted,ok,,,0.002524408046156168,-25.978404442492604,0.05024348759945082,3,3,80,0.001,0.001,30.0,,40.0,40,,0.005263128321075783,,0.02694721700390801,,0.02694721700390801,0,0,0,200,40,1,True,True,True,cecdaa2487f6b1c1af0db86a,/home/xynus/bench/runs/full_compare/C_shift_Rscale_full_compare_v0/mb_kf_nominal/budgeted/seed_0/scenario_931aa5e582bb/init_trained,
full_compare,C_shift_Rscale_full_compare_v0,931aa5e582bb,mb_kf_nominal,0,trained,frozen,frozen,failed,policy_violation,runner,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,/home/xynus/bench/runs/full_compare/C_shift_Rscale_full_compare_v0/mb_kf_nominal/frozen/seed_0/scenario_931aa5e582bb/init_trained,RuntimeError: policy_violation: trained plan requires positive train_updates_used unless train_skipped=true.
full_compare,C_shift_Rscale_full_compare_v0,deb9e2c1a66d,mb_kf_nominal,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,C_shift_Rscale_full_compare_v0,deb9e2c1a66d,mb_kf_nominal,1,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,C_shift_Rscale_full_compare_v0,deb9e2c1a66d,mb_kf_nominal,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,C_shift_Rscale_full_compare_v0,deb9e2c1a66d,mb_kf_nominal,1,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,C_shift_Rscale_full_compare_v0,931aa5e582bb,mb_kf_nominal,0,untrained,frozen,frozen,ok,io_error,data_loading,0.002524408046156168,-25.978404442492604,0.05024348759945082,3,3,80,0.001,0.001,30.0,,40.0,40,,0.004840233009417716,,0.024781993008218706,,0.024781993008218706,0,0,0,200,0,0,False,False,False,,/home/xynus/bench/runs/full_compare/C_shift_Rscale_full_compare_v0/mb_kf_nominal/frozen/seed_0/scenario_931aa5e582bb,missing_data: expected test split at /home/xynus/bench/bench_data_cache/full_compare/C_shift_Rscale_full_compare_v0/scenario_931aa5e582bb/seed_0/test.npz
full_compare,C_shift_Rscale_full_compare_v0,931aa5e582bb,mb_kf_nominal,1,untrained,frozen,frozen,ok,io_error,data_loading,0.0025220343377441168,-25.98249004760847,0.05021985999327474,3,3,80,0.001,0.001,30.0,,40.0,40,,0.005902922850964387,,0.030222964996937662,,0.030222964996937662,0,0,0,200,0,0,False,False,False,,/home/xynus/bench/runs/full_compare/C_shift_Rscale_full_compare_v0/mb_kf_nominal/frozen/seed_1/scenario_931aa5e582bb,missing_data: expected test split at /home/xynus/bench/bench_data_cache/full_compare/C_shift_Rscale_full_compare_v0/scenario_931aa5e582bb/seed_1/test.npz
full_compare,C_shift_Rscale_full_compare_v0,931aa5e582bb,mb_kf_oracle,0,trained,budgeted,budgeted,ok,,,0.0016020925249904394,-27.953124058969593,0.0400261480158963,3,3,80,0.001,0.001,30.0,,40.0,40,,0.004916296489909655,,0.025171438028337434,,0.025171438028337434,0,0,0,200,40,1,True,True,True,ff34d83c6f12784ff761096f,/home/xynus/bench/runs/full_compare/C_shift_Rscale_full_compare_v0/mb_kf_oracle/budgeted/seed_0/scenario_931aa5e582bb/init_trained,
full_compare,C_shift_Rscale_full_compare_v0,931aa5e582bb,mb_kf_oracle,0,trained,frozen,frozen,failed,policy_violation,runner,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,/home/xynus/bench/runs/full_compare/C_shift_Rscale_full_compare_v0/mb_kf_oracle/frozen/seed_0/scenario_931aa5e582bb/init_trained,RuntimeError: policy_violation: trained plan requires positive train_updates_used unless train_skipped=true.
full_compare,C_shift_Rscale_full_compare_v0,deb9e2c1a66d,mb_kf_oracle,0,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,C_shift_Rscale_full_compare_v0,deb9e2c1a66d,mb_kf_oracle,1,unknown,budgeted,budgeted,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,C_shift_Rscale_full_compare_v0,deb9e2c1a66d,mb_kf_oracle,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_compare,C_shift_Rscale_full_compare_v0,deb9e2c1a66d,mb_kf_oracle,1,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
