model_id,baseline_mode,is_oracle_kf,init_id,track_id,task_id,scenario_id,seed,x_dim,y_dim,T,q2,r2,inv_r2_db,mse_db,mse,rmse,run_dir
mb_kf_nominal,nominal,False,untrained,frozen,C_shift_Rscale_v0,f6d0afa85860,0,5,5,60,0.001,10.0,-10.0,-1.4926626290243767,0.7091428641398771,0.8421062071614703,/home/xynus/bench/runs/all_simple_tiny/C_shift_Rscale_v0/mb_kf_nominal/frozen/seed_0/scenario_f6d0afa85860
mb_kf_oracle,oracle,True,untrained,frozen,C_shift_Rscale_v0,582474f2e1b2,0,5,5,60,0.001,0.1,10.0,-16.426412428737102,0.022769775942669115,0.15089657366113093,/home/xynus/bench/runs/all_simple_tiny/C_shift_Rscale_v0/mb_kf_oracle/frozen/seed_0/scenario_582474f2e1b2
mb_kf_oracle,oracle,True,untrained,frozen,C_shift_Rscale_v0,77512cf2cc1f,0,5,5,60,0.001,0.01,20.0,-23.681139667056893,0.00428436076290019,0.06545502855319972,/home/xynus/bench/runs/all_simple_tiny/C_shift_Rscale_v0/mb_kf_oracle/frozen/seed_0/scenario_77512cf2cc1f
mb_kf_oracle,oracle,True,untrained,frozen,C_shift_Rscale_v0,a66025ff3538,0,5,5,60,0.001,0.001,30.0,-29.799287154325498,0.0010473004365621626,0.03236202151538378,/home/xynus/bench/runs/all_simple_tiny/C_shift_Rscale_v0/mb_kf_oracle/frozen/seed_0/scenario_a66025ff3538
mb_kf_oracle,oracle,True,untrained,frozen,C_shift_Rscale_v0,f3b22f6f7191,0,5,5,60,0.001,1.0,-0.0,-9.66943867616851,0.10790861846624143,0.3284944725048527,/home/xynus/bench/runs/all_simple_tiny/C_shift_Rscale_v0/mb_kf_oracle/frozen/seed_0/scenario_f3b22f6f7191
mb_kf_oracle,oracle,True,untrained,frozen,C_shift_Rscale_v0,f6d0afa85860,0,5,5,60,0.001,10.0,-10.0,-1.5383791335813317,0.7017171432232823,0.8376855873317162,/home/xynus/bench/runs/all_simple_tiny/C_shift_Rscale_v0/mb_kf_oracle/frozen/seed_0/scenario_f6d0afa85860
split_knet,,False,untrained,frozen,C_shift_Rscale_v0,582474f2e1b2,0,5,5,60,0.001,0.1,10.0,147.89329284407094,615643479986207.6,24812163.952106386,/home/xynus/bench/runs/all_simple_tiny/C_shift_Rscale_v0/split_knet/frozen/seed_0/scenario_582474f2e1b2/init_untrained
split_knet,,False,untrained,frozen,C_shift_Rscale_v0,77512cf2cc1f,0,5,5,60,0.001,0.01,20.0,148.2569583418059,669415608141548.5,25873067.234897923,/home/xynus/bench/runs/all_simple_tiny/C_shift_Rscale_v0/split_knet/frozen/seed_0/scenario_77512cf2cc1f/init_untrained
split_knet,,False,untrained,frozen,C_shift_Rscale_v0,a66025ff3538,0,5,5,60,0.001,0.001,30.0,148.7535826954067,750513086873781.4,27395493.915492404,/home/xynus/bench/runs/all_simple_tiny/C_shift_Rscale_v0/split_knet/frozen/seed_0/scenario_a66025ff3538/init_untrained
split_knet,,False,untrained,frozen,C_shift_Rscale_v0,f3b22f6f7191,0,5,5,60,0.001,1.0,-0.0,150.25912885710306,1061482615098992.2,32580402.316407822,/home/xynus/bench/runs/all_simple_tiny/C_shift_Rscale_v0/split_knet/frozen/seed_0/scenario_f3b22f6f7191/init_untrained
split_knet,,False,untrained,frozen,C_shift_Rscale_v0,f6d0afa85860,0,5,5,60,0.001,10.0,-10.0,162.74956900122547,1.883462163291124e+16,137239286.04051843,/home/xynus/bench/runs/all_simple_tiny/C_shift_Rscale_v0/split_knet/frozen/seed_0/scenario_f6d0afa85860/init_untrained
