suite,task_id,scenario_id,model_id,seed,init_id,track_id,track,status,failure_type,failure_stage,mse,mse_db,rmse,x_dim,y_dim,T,q2,r2,inv_r2_db,nll,recovery_k,t0,severity_r_scale,timing_ms_per_step,train_time_s,eval_time_s,adapt_time_s,total_time_s,train_updates_used,adapt_updates_used,adapt_updates_per_step_max,train_max_updates,adapt_max_updates,adapt_max_updates_per_step,cache_enabled,cache_hit,train_skipped,cache_key,run_dir,error
fig5a_knet_vs_kf_real,F5a_m2n2_T200_invR2db_0,afa7453d17b0,oracle_kf,0,pretrained,frozen,frozen,ok,io_error,data_loading,0.6386462450027466,-1.9473963696735122,0.7991534552279347,2,2,200,1.0,1.0,-0.0,,,,,0.03232000727512059,,1.2928002910048235,,1.2928002910048235,0,0,0,3000,0,0,False,False,False,,/home/xynus/bench/runs/fig5a_knet_vs_kf_real/F5a_m2n2_T200_invR2db_0/oracle_kf/frozen/seed_0/scenario_afa7453d17b0,missing_data: expected test split at /home/xynus/bench/bench_data_cache/fig5a_knet_vs_kf_real/F5a_m2n2_T200_invR2db_0/scenario_afa7453d17b0/seed_0/test.npz
fig5a_knet_vs_kf_real,F5a_m2n2_T200_invR2db_0,4ed5d399c226,oracle_kf,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig5a_knet_vs_kf_real,F5a_m2n2_T200_invR2db_20,8fec19108c05,kalmannet_tsp,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig5a_knet_vs_kf_real,F5a_m2n2_T200_invR2db_20,cae8805fedd5,oracle_kf,0,pretrained,frozen,frozen,ok,io_error,data_loading,0.006461689248681068,-21.896539316214003,0.08038463316257075,2,2,200,0.01,0.01,20.0,,,,,0.03289766672496626,,1.3159066689986503,,1.3159066689986503,0,0,0,3000,0,0,False,False,False,,/home/xynus/bench/runs/fig5a_knet_vs_kf_real/F5a_m2n2_T200_invR2db_20/oracle_kf/frozen/seed_0/scenario_cae8805fedd5,missing_data: expected test split at /home/xynus/bench/bench_data_cache/fig5a_knet_vs_kf_real/F5a_m2n2_T200_invR2db_20/scenario_cae8805fedd5/seed_0/test.npz
fig5a_knet_vs_kf_real,F5a_m2n2_T200_invR2db_20,8fec19108c05,oracle_kf,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig5a_knet_vs_kf_real,F5a_m2n2_T200_invR2db_40,175192b67704,kalmannet_tsp,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig5a_knet_vs_kf_real,F5a_m2n2_T200_invR2db_40,c8c4fa9d43ac,oracle_kf,0,pretrained,frozen,frozen,ok,io_error,data_loading,6.465330079663545e-05,-41.894092978343096,0.008040727628556725,2,2,200,0.0001,0.0001,40.0,,,,,0.03399296222487465,,1.3597184889949858,,1.3597184889949858,0,0,0,3000,0,0,False,False,False,,/home/xynus/bench/runs/fig5a_knet_vs_kf_real/F5a_m2n2_T200_invR2db_40/oracle_kf/frozen/seed_0/scenario_c8c4fa9d43ac,missing_data: expected test split at /home/xynus/bench/bench_data_cache/fig5a_knet_vs_kf_real/F5a_m2n2_T200_invR2db_40/scenario_c8c4fa9d43ac/seed_0/test.npz
fig5a_knet_vs_kf_real,F5a_m2n2_T200_invR2db_40,175192b67704,oracle_kf,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig5a_knet_vs_kf_real,F5a_m2n2_T200_invR2db_m5,a86da6770435,kalmannet_tsp,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig5a_knet_vs_kf_real,F5a_m2n2_T200_invR2db_m5,9183e76fe2fd,oracle_kf,0,pretrained,frozen,frozen,ok,io_error,data_loading,2.035559892654419,3.0868388523010903,1.4267304905462765,2,2,200,3.1622776601683795,3.1622776601683795,-5.0,,,,,0.03424240784988797,,1.3696963139955187,,1.3696963139955187,0,0,0,3000,0,0,False,False,False,,/home/xynus/bench/runs/fig5a_knet_vs_kf_real/F5a_m2n2_T200_invR2db_m5/oracle_kf/frozen/seed_0/scenario_9183e76fe2fd,missing_data: expected test split at /home/xynus/bench/bench_data_cache/fig5a_knet_vs_kf_real/F5a_m2n2_T200_invR2db_m5/scenario_9183e76fe2fd/seed_0/test.npz
fig5a_knet_vs_kf_real,F5a_m2n2_T200_invR2db_m5,a86da6770435,oracle_kf,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig5a_knet_vs_kf_real,F5a_m2n2_T50_invR2db_0,05eb1f3a3398,kalmannet_tsp,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig5a_knet_vs_kf_real,F5a_m2n2_T50_invR2db_0,625903575958,oracle_kf,0,pretrained,frozen,frozen,ok,io_error,data_loading,0.6543492674827576,-1.8419037942595509,0.8089185790193952,2,2,50,1.0,1.0,-0.0,,,,,0.03199279280088376,,0.3199279280088376,,0.3199279280088376,0,0,0,3000,0,0,False,False,False,,/home/xynus/bench/runs/fig5a_knet_vs_kf_real/F5a_m2n2_T50_invR2db_0/oracle_kf/frozen/seed_0/scenario_625903575958,missing_data: expected test split at /home/xynus/bench/bench_data_cache/fig5a_knet_vs_kf_real/F5a_m2n2_T50_invR2db_0/scenario_625903575958/seed_0/test.npz
fig5a_knet_vs_kf_real,F5a_m2n2_T50_invR2db_0,05eb1f3a3398,oracle_kf,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig5a_knet_vs_kf_real,F5a_m2n2_T50_invR2db_20,166555dd05af,kalmannet_tsp,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig5a_knet_vs_kf_real,F5a_m2n2_T50_invR2db_20,f692e87e9476,oracle_kf,0,pretrained,frozen,frozen,ok,io_error,data_loading,0.006507988087832928,-21.86553250663446,0.08067210228965728,2,2,50,0.01,0.01,20.0,,,,,0.034264118899591266,,0.34264118899591267,,0.34264118899591267,0,0,0,3000,0,0,False,False,False,,/home/xynus/bench/runs/fig5a_knet_vs_kf_real/F5a_m2n2_T50_invR2db_20/oracle_kf/frozen/seed_0/scenario_f692e87e9476,missing_data: expected test split at /home/xynus/bench/bench_data_cache/fig5a_knet_vs_kf_real/F5a_m2n2_T50_invR2db_20/scenario_f692e87e9476/seed_0/test.npz
fig5a_knet_vs_kf_real,F5a_m2n2_T50_invR2db_20,166555dd05af,oracle_kf,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig5a_knet_vs_kf_real,F5a_m2n2_T50_invR2db_40,bf0323f74f51,kalmannet_tsp,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig5a_knet_vs_kf_real,F5a_m2n2_T50_invR2db_40,e2daa683b9e2,oracle_kf,0,pretrained,frozen,frozen,ok,io_error,data_loading,6.484454934252426e-05,-41.88126523665506,0.00805261133685988,2,2,50,0.0001,0.0001,40.0,,,,,0.03304954409977654,,0.3304954409977654,,0.3304954409977654,0,0,0,3000,0,0,False,False,False,,/home/xynus/bench/runs/fig5a_knet_vs_kf_real/F5a_m2n2_T50_invR2db_40/oracle_kf/frozen/seed_0/scenario_e2daa683b9e2,missing_data: expected test split at /home/xynus/bench/bench_data_cache/fig5a_knet_vs_kf_real/F5a_m2n2_T50_invR2db_40/scenario_e2daa683b9e2/seed_0/test.npz
fig5a_knet_vs_kf_real,F5a_m2n2_T50_invR2db_40,bf0323f74f51,oracle_kf,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig5a_knet_vs_kf_real,F5a_m2n2_T50_invR2db_m5,4fbfbc685397,kalmannet_tsp,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig5a_knet_vs_kf_real,F5a_m2n2_T50_invR2db_m5,e1069fe81c00,oracle_kf,0,pretrained,frozen,frozen,ok,io_error,data_loading,2.0226709842681885,3.05925244442747,1.4222063789296504,2,2,50,3.1622776601683795,3.1622776601683795,-5.0,,,,,0.05153372709901305,,0.5153372709901305,,0.5153372709901305,0,0,0,3000,0,0,False,False,False,,/home/xynus/bench/runs/fig5a_knet_vs_kf_real/F5a_m2n2_T50_invR2db_m5/oracle_kf/frozen/seed_0/scenario_e1069fe81c00,missing_data: expected test split at /home/xynus/bench/bench_data_cache/fig5a_knet_vs_kf_real/F5a_m2n2_T50_invR2db_m5/scenario_e1069fe81c00/seed_0/test.npz
fig5a_knet_vs_kf_real,F5a_m2n2_T50_invR2db_m5,4fbfbc685397,oracle_kf,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig5a_knet_vs_kf_real,F5a_m5n5_T150_invR2db_0,e287297288aa,kalmannet_tsp,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig5a_knet_vs_kf_real,F5a_m5n5_T150_invR2db_0,f3c6d77b066d,oracle_kf,0,pretrained,frozen,frozen,ok,io_error,data_loading,0.7502362132072449,-1.248019766868906,0.8661617708068423,5,5,150,1.0,1.0,-0.0,,,,,0.036231190633164566,,1.086935718994937,,1.086935718994937,0,0,0,3000,0,0,False,False,False,,/home/xynus/bench/runs/fig5a_knet_vs_kf_real/F5a_m5n5_T150_invR2db_0/oracle_kf/frozen/seed_0/scenario_f3c6d77b066d,missing_data: expected test split at /home/xynus/bench/bench_data_cache/fig5a_knet_vs_kf_real/F5a_m5n5_T150_invR2db_0/scenario_f3c6d77b066d/seed_0/test.npz
fig5a_knet_vs_kf_real,F5a_m5n5_T150_invR2db_0,e287297288aa,oracle_kf,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig5a_knet_vs_kf_real,F5a_m5n5_T150_invR2db_20,30b7d2d13cb4,kalmannet_tsp,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig5a_knet_vs_kf_real,F5a_m5n5_T150_invR2db_20,24ebbefff5be,oracle_kf,0,pretrained,frozen,frozen,ok,io_error,data_loading,0.007574954070150852,-21.20619996111534,0.08703421206715697,5,5,150,0.01,0.01,20.0,,,,,0.035980412499823915,,1.0794123749947175,,1.0794123749947175,0,0,0,3000,0,0,False,False,False,,/home/xynus/bench/runs/fig5a_knet_vs_kf_real/F5a_m5n5_T150_invR2db_20/oracle_kf/frozen/seed_0/scenario_24ebbefff5be,missing_data: expected test split at /home/xynus/bench/bench_data_cache/fig5a_knet_vs_kf_real/F5a_m5n5_T150_invR2db_20/scenario_24ebbefff5be/seed_0/test.npz
fig5a_knet_vs_kf_real,F5a_m5n5_T150_invR2db_20,30b7d2d13cb4,oracle_kf,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig5a_knet_vs_kf_real,F5a_m5n5_T150_invR2db_40,ed6b52310043,kalmannet_tsp,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig5a_knet_vs_kf_real,F5a_m5n5_T150_invR2db_40,a87271e662ff,oracle_kf,0,pretrained,frozen,frozen,ok,io_error,data_loading,7.563074177596718e-05,-41.21301640082147,0.00869659368810382,5,5,150,0.0001,0.0001,40.0,,,,,0.035708994066226296,,1.0712698219867889,,1.0712698219867889,0,0,0,3000,0,0,False,False,False,,/home/xynus/bench/runs/fig5a_knet_vs_kf_real/F5a_m5n5_T150_invR2db_40/oracle_kf/frozen/seed_0/scenario_a87271e662ff,missing_data: expected test split at /home/xynus/bench/bench_data_cache/fig5a_knet_vs_kf_real/F5a_m5n5_T150_invR2db_40/scenario_a87271e662ff/seed_0/test.npz
fig5a_knet_vs_kf_real,F5a_m5n5_T150_invR2db_40,ed6b52310043,oracle_kf,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig5a_knet_vs_kf_real,F5a_m5n5_T150_invR2db_m5,731edbad1418,kalmannet_tsp,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig5a_knet_vs_kf_real,F5a_m5n5_T150_invR2db_m5,47da88ed8bea,oracle_kf,0,pretrained,frozen,frozen,ok,io_error,data_loading,2.352133274078369,3.7146192563412317,1.5336666111245851,5,5,150,3.1622776601683795,3.1622776601683795,-5.0,,,,,0.03588224343354038,,1.0764673030062113,,1.0764673030062113,0,0,0,3000,0,0,False,False,False,,/home/xynus/bench/runs/fig5a_knet_vs_kf_real/F5a_m5n5_T150_invR2db_m5/oracle_kf/frozen/seed_0/scenario_47da88ed8bea,missing_data: expected test split at /home/xynus/bench/bench_data_cache/fig5a_knet_vs_kf_real/F5a_m5n5_T150_invR2db_m5/scenario_47da88ed8bea/seed_0/test.npz
fig5a_knet_vs_kf_real,F5a_m5n5_T150_invR2db_m5,731edbad1418,oracle_kf,0,unknown,frozen,frozen,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
