model_id,baseline_mode,is_oracle_kf,init_id,track_id,task_id,scenario_id,seed,x_dim,y_dim,T,q2,r2,inv_r2_db,mse_db,mse,rmse,run_dir
maml_knet,,False,trained,frozen,A_linear_canonical_v0,6342acad14a9,0,5,5,16,0.001,1.0,-0.0,42.97585474814561,19842.00134857939,140.86163902418355,/home/xynus/bench/runs/all_simple_tiny/A_linear_canonical_v0/maml_knet/frozen/seed_0/scenario_6342acad14a9/init_trained
maml_knet,,False,untrained,frozen,A_linear_canonical_v0,6342acad14a9,0,5,5,16,0.001,1.0,-0.0,97.61033561566661,5768110366.82681,75948.07678161976,/home/xynus/bench/runs/all_simple_tiny/A_linear_canonical_v0/maml_knet/frozen/seed_0/scenario_6342acad14a9/init_untrained
maml_knet,,False,trained,frozen,A_linear_canonical_v0,e430cbdcf2b5,0,5,5,16,0.001,0.01,20.0,40.40727335331784,10983.160631944744,104.80057553250718,/home/xynus/bench/runs/all_simple_tiny/A_linear_canonical_v0/maml_knet/frozen/seed_0/scenario_e430cbdcf2b5/init_trained
maml_knet,,False,untrained,frozen,A_linear_canonical_v0,e430cbdcf2b5,0,5,5,16,0.001,0.01,20.0,97.75680169805732,5965957700.214892,77239.61224795794,/home/xynus/bench/runs/all_simple_tiny/A_linear_canonical_v0/maml_knet/frozen/seed_0/scenario_e430cbdcf2b5/init_untrained
maml_knet,,False,trained,frozen,A_linear_canonical_v0,eb80d13a14d9,0,5,5,16,0.001,0.1,10.0,42.25346736497734,16801.448941508934,129.62040326086372,/home/xynus/bench/runs/all_simple_tiny/A_linear_canonical_v0/maml_knet/frozen/seed_0/scenario_eb80d13a14d9/init_trained
maml_knet,,False,untrained,frozen,A_linear_canonical_v0,eb80d13a14d9,0,5,5,16,0.001,0.1,10.0,103.44508206796996,22105900290.89424,148680.53097461766,/home/xynus/bench/runs/all_simple_tiny/A_linear_canonical_v0/maml_knet/frozen/seed_0/scenario_eb80d13a14d9/init_untrained
maml_knet,,False,trained,frozen,A_linear_canonical_v0,ebdd3128c726,0,5,5,16,0.001,10.0,-10.0,47.22833191050608,52824.231926194494,229.8352277745831,/home/xynus/bench/runs/all_simple_tiny/A_linear_canonical_v0/maml_knet/frozen/seed_0/scenario_ebdd3128c726/init_trained
maml_knet,,False,untrained,frozen,A_linear_canonical_v0,ebdd3128c726,0,5,5,16,0.001,10.0,-10.0,104.40022247508516,27543697972.23914,165962.9415629861,/home/xynus/bench/runs/all_simple_tiny/A_linear_canonical_v0/maml_knet/frozen/seed_0/scenario_ebdd3128c726/init_untrained
maml_knet,,False,trained,frozen,A_linear_canonical_v0,fd75d1016844,0,5,5,16,0.001,0.001,30.0,48.20957973401157,66215.24242304241,257.32322558028534,/home/xynus/bench/runs/all_simple_tiny/A_linear_canonical_v0/maml_knet/frozen/seed_0/scenario_fd75d1016844/init_trained
maml_knet,,False,untrained,frozen,A_linear_canonical_v0,fd75d1016844,0,5,5,16,0.001,0.001,30.0,100.94434139690856,12428941379.41294,111485.16214910816,/home/xynus/bench/runs/all_simple_tiny/A_linear_canonical_v0/maml_knet/frozen/seed_0/scenario_fd75d1016844/init_untrained
mb_kf_nominal,nominal,False,untrained,frozen,A_linear_canonical_v0,6342acad14a9,0,5,5,16,0.001,1.0,-0.0,-6.994650179349509,0.19977216768080425,0.44695879863898447,/home/xynus/bench/runs/all_simple_tiny/A_linear_canonical_v0/mb_kf_nominal/frozen/seed_0/scenario_6342acad14a9
mb_kf_nominal,nominal,False,untrained,frozen,A_linear_canonical_v0,e430cbdcf2b5,0,5,5,16,0.001,0.01,20.0,-23.401382858296962,0.004569426690984233,0.06759753465167374,/home/xynus/bench/runs/all_simple_tiny/A_linear_canonical_v0/mb_kf_nominal/frozen/seed_0/scenario_e430cbdcf2b5
mb_kf_nominal,nominal,False,untrained,frozen,A_linear_canonical_v0,eb80d13a14d9,0,5,5,16,0.001,0.1,10.0,-14.685816908540168,0.0339952554665609,0.18437802327436126,/home/xynus/bench/runs/all_simple_tiny/A_linear_canonical_v0/mb_kf_nominal/frozen/seed_0/scenario_eb80d13a14d9
mb_kf_nominal,nominal,False,untrained,frozen,A_linear_canonical_v0,ebdd3128c726,0,5,5,16,0.001,10.0,-10.0,-0.6577314736268454,0.8594623422816703,0.9270719186134754,/home/xynus/bench/runs/all_simple_tiny/A_linear_canonical_v0/mb_kf_nominal/frozen/seed_0/scenario_ebdd3128c726
mb_kf_nominal,nominal,False,untrained,frozen,A_linear_canonical_v0,fd75d1016844,0,5,5,16,0.001,0.001,30.0,-30.425579825637612,0.0009066549091992619,0.03011071087170248,/home/xynus/bench/runs/all_simple_tiny/A_linear_canonical_v0/mb_kf_nominal/frozen/seed_0/scenario_fd75d1016844
mb_kf_oracle,oracle,True,untrained,frozen,A_linear_canonical_v0,6342acad14a9,0,5,5,16,0.001,1.0,-0.0,-6.994650179349509,0.19977216768080425,0.44695879863898447,/home/xynus/bench/runs/all_simple_tiny/A_linear_canonical_v0/mb_kf_oracle/frozen/seed_0/scenario_6342acad14a9
mb_kf_oracle,oracle,True,untrained,frozen,A_linear_canonical_v0,e430cbdcf2b5,0,5,5,16,0.001,0.01,20.0,-23.401382858296962,0.004569426690984233,0.06759753465167374,/home/xynus/bench/runs/all_simple_tiny/A_linear_canonical_v0/mb_kf_oracle/frozen/seed_0/scenario_e430cbdcf2b5
mb_kf_oracle,oracle,True,untrained,frozen,A_linear_canonical_v0,eb80d13a14d9,0,5,5,16,0.001,0.1,10.0,-14.685816908540168,0.0339952554665609,0.18437802327436126,/home/xynus/bench/runs/all_simple_tiny/A_linear_canonical_v0/mb_kf_oracle/frozen/seed_0/scenario_eb80d13a14d9
mb_kf_oracle,oracle,True,untrained,frozen,A_linear_canonical_v0,ebdd3128c726,0,5,5,16,0.001,10.0,-10.0,-0.6577314736268454,0.8594623422816703,0.9270719186134754,/home/xynus/bench/runs/all_simple_tiny/A_linear_canonical_v0/mb_kf_oracle/frozen/seed_0/scenario_ebdd3128c726
mb_kf_oracle,oracle,True,untrained,frozen,A_linear_canonical_v0,fd75d1016844,0,5,5,16,0.001,0.001,30.0,-30.425579825637612,0.0009066549091992619,0.03011071087170248,/home/xynus/bench/runs/all_simple_tiny/A_linear_canonical_v0/mb_kf_oracle/frozen/seed_0/scenario_fd75d1016844
split_knet,,False,untrained,frozen,A_linear_canonical_v0,6342acad14a9,0,5,5,16,0.001,1.0,-0.0,33.31222412925444,2143.988309355362,46.3032213712541,/home/xynus/bench/runs/all_simple_tiny/A_linear_canonical_v0/split_knet/frozen/seed_0/scenario_6342acad14a9/init_untrained
split_knet,,False,untrained,frozen,A_linear_canonical_v0,e430cbdcf2b5,0,5,5,16,0.001,0.01,20.0,37.85817158845382,6106.848679790912,78.14632863923238,/home/xynus/bench/runs/all_simple_tiny/A_linear_canonical_v0/split_knet/frozen/seed_0/scenario_e430cbdcf2b5/init_untrained
split_knet,,False,untrained,frozen,A_linear_canonical_v0,eb80d13a14d9,0,5,5,16,0.001,0.1,10.0,36.6111395256106,4582.621122601028,67.69505980942057,/home/xynus/bench/runs/all_simple_tiny/A_linear_canonical_v0/split_knet/frozen/seed_0/scenario_eb80d13a14d9/init_untrained
split_knet,,False,untrained,frozen,A_linear_canonical_v0,ebdd3128c726,0,5,5,16,0.001,10.0,-10.0,35.310926886370495,3396.9776433137363,58.28359669163989,/home/xynus/bench/runs/all_simple_tiny/A_linear_canonical_v0/split_knet/frozen/seed_0/scenario_ebdd3128c726/init_untrained
split_knet,,False,untrained,frozen,A_linear_canonical_v0,fd75d1016844,0,5,5,16,0.001,0.001,30.0,35.207079296710155,3316.713279964459,57.590913171823026,/home/xynus/bench/runs/all_simple_tiny/A_linear_canonical_v0/split_knet/frozen/seed_0/scenario_fd75d1016844/init_untrained
